Make;Model;Annual Petroleum Consumption For Fuel Type1;Annual Petroleum Consumption For Fuel Type2;Time to charge at 120V;Time to charge at 240V;City Mpg For Fuel Type1;Unrounded City Mpg For Fuel Type1 (2);City Mpg For Fuel Type2;Unrounded City Mpg For Fuel Type2;City gasoline consumption;City electricity consumption;EPA city utility factor;Co2 Fuel Type1;Co2 Fuel Type2;Co2  Tailpipe For Fuel Type2;Co2  Tailpipe For Fuel Type1;Combined Mpg For Fuel Type1;Unrounded Combined Mpg For Fuel Type1;Combined Mpg For Fuel Type2;Unrounded Combined Mpg For Fuel Type2;Combined electricity consumption;Combined gasoline consumption;EPA combined utility factor;Cylinders;Engine displacement;Drive;EPA model type index;Engine descriptor;EPA Fuel Economy Score;Annual Fuel Cost For Fuel Type1;Annual Fuel Cost For Fuel Type2;Fuel Type;Fuel Type1;GHG Score;GHG Score Alternative Fuel;Highway Mpg For Fuel Type1;Unrounded Highway Mpg For Fuel Type1;Highway Mpg For Fuel Type2;Unrounded Highway Mpg For Fuel Type2;Highway gasoline consumption;Highway electricity consumption;EPA highway utility factor;Hatchback luggage volume;Hatchback passenger volume;ID;2 door luggage volume;4 door luggage volume;MPG Data;PHEV Blended;2-door passenger volume;4-door passenger volume;Range For Fuel Type1;Range  City For Fuel Type1;Range  City For Fuel Type2;Range  Highway For Fuel Type1;Range  Highway For Fuel Type2;Transmission;Unadjusted City Mpg For Fuel Type1;Unadjusted City Mpg For Fuel Type2;Unadjusted Highway Mpg For Fuel Type1;Unadjusted Highway Mpg For Fuel Type2;Vehicle Size Class;Year;You Save/Spend;Guzzler;Transmission descriptor;T Charger;S Charger;ATV Type;Fuel Type2;Epa Range For Fuel Type2;Electric motor;MFR Code;c240Dscr;charge240b;C240B Dscr;Created On;Modified On;Start-Stop;PHEV City;PHEV Highway;PHEV Combined;baseModel
Toyota;Sequoia 4WD;19.834;0.0;0.0;0.0;13;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;592.4666666666667;15;0.0;0;0.0;0.0;0.0;0.0;8;4.7;4-Wheel or All-Wheel Drive;0;;;3600;0;Regular;Regular Gasoline;;;17;0.0;0;0.0;0.0;0.0;0.0;0;0;23839;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Automatic 5-spd;16.5;0.0;22.8;0.0;Sport Utility Vehicle - 4WD;2007;-8500;;CLKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Sequoia
Toyota;Prius;6.467608695652174;0.0;0.0;0.0;48;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;193.19565217391303;46;0.0;0;0.0;0.0;0.0;0.0;4;1.5;Front-Wheel Drive;0;HEV;;1150;0;Regular;Regular Gasoline;;;45;0.0;0;0.0;0.0;0.0;0.0;16;96;25987;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Automatic (variable gear ratios);66.6;0.0;64.8;0.0;Midsize Cars;2009;3750;;VMODE VLKUP;;;Hybrid;;;202V Ni-MH;;;0.0;;2013-01-01;2020-06-02;Y;0;0;0;Prius
Toyota;Tundra 2WD;19.834;0.0;0.0;0.0;14;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;592.4666666666667;15;0.0;0;0.0;0.0;0.0;0.0;8;4.7;Rear-Wheel Drive;0;;;3600;0;Regular;Regular Gasoline;;;17;0.0;0;0.0;0.0;0.0;0.0;0;0;26078;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic (S5);16.872;0.0;23.6293;0.0;Standard Pickup Trucks 2WD;2009;-8500;;CLKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Tundra
Toyota;Venza;13.52318181818182;0.0;0.0;0.0;19;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;403.95454545454544;22;0.0;0;0.0;0.0;0.0;0.0;6;3.5;Front-Wheel Drive;0;;;2450;0;Regular;Regular Gasoline;;;26;0.0;0;0.0;0.0;0.0;0.0;0;0;26282;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Automatic (S6);23.7;0.0;36.6;0.0;Sport Utility Vehicle - 2WD;2009;-2750;;CLKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Venza
Toyota;Highlander Hybrid 4WD;11.442692307692308;0.0;0.0;0.0;27;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;341.8076923076923;26;0.0;0;0.0;0.0;0.0;0.0;6;3.3;4-Wheel or All-Wheel Drive;0;HEV;;2050;0;Regular;Regular Gasoline;;;25;0.0;0;0.0;0.0;0.0;0.0;0;0;26289;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Automatic (variable gear ratios);35.3499;0.0;34.9989;0.0;Sport Utility Vehicle - 4WD;2009;-750;;VMODE VLKUP;;;Hybrid;;;288V Ni-MH;;;0.0;;2013-01-01;2020-06-02;Y;0;0;0;Highlander
Toyota;Truck 4WD;14.2878;0.0;0.0;0.0;24;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;407.2;25;0.0;0;0.0;0.0;0.0;0.0;4;2.4;4-Wheel or All-Wheel Drive;57092;DIESEL;;2250;0;Diesel;Diesel;;;26;0.0;0;0.0;0.0;0.0;0.0;0;0;27462;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;31.0;0.0;36.0;0.0;Standard Pickup Trucks 4WD;1984;-1750;;;;;Diesel;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Truck/T100
Toyota;Cargo Van 2WD;14.167142857142858;0.0;0.0;0.0;20;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;423.1904761904762;21;0.0;0;0.0;0.0;0.0;0.0;4;2.0;2-Wheel Drive;57071;;;2550;0;Regular;Regular Gasoline;;;22;0.0;0;0.0;0.0;0.0;0.0;0;0;27512;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;25.0;0.0;31.0;0.0;Vans, Cargo Type;1984;-3250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Van
Toyota;Camry;14.167142857142858;0.0;0.0;0.0;18;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;423.1904761904762;21;0.0;0;0.0;0.0;0.0;0.0;4;2.2;Front-Wheel Drive;57006;FFS;;2550;0;Regular;Regular Gasoline;;;26;0.0;0;0.0;0.0;0.0;0.0;0;0;11051;15;15;Y;false;94;97;0;0.0;0.0;0.0;0.0;Automatic 4-spd;23.0;0.0;35.8974;0.0;Midsize Cars;1994;-3250;;2MODE 2LKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Camry
Toyota;Truck 4WD;17.500588235294117;0.0;0.0;0.0;16;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;522.7647058823529;17;0.0;0;0.0;0.0;0.0;0.0;4;2.4;4-Wheel or All-Wheel Drive;57011;FFS;;3150;0;Regular;Regular Gasoline;;;18;0.0;0;0.0;0.0;0.0;0.0;0;0;11364;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;20.0;0.0;24.359;0.0;Standard Pickup Trucks;1994;-6250;;2MODE 2LKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Truck/T100
Toyota;Previa;16.528333333333336;0.0;0.0;0.0;17;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;493.72222222222223;18;0.0;0;0.0;0.0;0.0;0.0;4;2.4;Rear-Wheel Drive;57017;FFS;;3000;0;Regular;Regular Gasoline;;;21;0.0;0;0.0;0.0;0.0;0.0;0;0;11432;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;21.0;0.0;29.0;0.0;Vans;1994;-5500;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Previa
Toyota;Avalon;14.167142857142858;0.0;0.0;0.0;18;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;423.1904761904762;21;0.0;0;0.0;0.0;0.0;0.0;6;3.0;Front-Wheel Drive;57007;FFS;;2550;0;Regular;Regular Gasoline;;;26;0.0;0;0.0;0.0;0.0;0.0;0;0;12073;0;15;Y;false;0;106;0;0.0;0.0;0.0;0.0;Automatic 4-spd;22.0;0.0;36.0;0.0;Large Cars;1995;-3250;;2MODE 2LKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Avalon
Toyota;T100 2WD;17.500588235294117;0.0;0.0;0.0;15;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;522.7647058823529;17;0.0;0;0.0;0.0;0.0;0.0;6;3.4;Rear-Wheel Drive;57020;FFS;;3150;0;Regular;Regular Gasoline;;;19;0.0;0;0.0;0.0;0.0;0.0;0;0;12235;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;19.0;0.0;26.0;0.0;Standard Pickup Trucks;1995;-6250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Truck/T100
Toyota;Tacoma 4WD;18.594375;0.0;0.0;0.0;15;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;555.4375;16;0.0;0;0.0;0.0;0.0;0.0;6;3.4;4-Wheel or All-Wheel Drive;57020;FFS;;3350;0;Regular;Regular Gasoline;;;18;0.0;0;0.0;0.0;0.0;0.0;0;0;12327;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;18.8889;0.0;24.359;0.0;Standard Pickup Trucks;1995;-7250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Tacoma
Toyota;Paseo;10.625357142857142;0.0;0.0;0.0;26;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;317.39285714285717;28;0.0;0;0.0;0.0;0.0;0.0;4;1.5;Front-Wheel Drive;57001;FFS;;1900;0;Regular;Regular Gasoline;;;32;0.0;0;0.0;0.0;0.0;0.0;0;0;12553;8;0;Y;false;74;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;33.0;0.0;45.0;0.0;Minicompact Cars;1996;0;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Paseo
Toyota;Tacoma 4WD;16.528333333333336;0.0;0.0;0.0;17;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;493.72222222222223;18;0.0;0;0.0;0.0;0.0;0.0;4;2.7;4-Wheel or All-Wheel Drive;57012;FFS;;3000;0;Regular;Regular Gasoline;;;21;0.0;0;0.0;0.0;0.0;0.0;0;0;13078;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;21.0;0.0;29.0;0.0;Standard Pickup Trucks;1996;-5500;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Tacoma
Toyota;Celica Convertible;13.52318181818182;0.0;0.0;0.0;19;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;403.95454545454544;22;0.0;0;0.0;0.0;0.0;0.0;4;2.2;Front-Wheel Drive;57003;FFS;;2450;0;Regular;Regular Gasoline;;;26;0.0;0;0.0;0.0;0.0;0.0;0;0;13297;7;0;N;false;67;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;24.0;0.0;36.0;0.0;Minicompact Cars;1997;-2750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Celica
Toyota;Celica;13.52318181818182;0.0;0.0;0.0;19;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;403.95454545454544;22;0.0;0;0.0;0.0;0.0;0.0;4;2.2;Front-Wheel Drive;57003;FFS;;2450;0;Regular;Regular Gasoline;;;26;0.0;0;0.0;0.0;0.0;0.0;16;77;13410;10;0;Y;false;78;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;24.0;0.0;37.0;0.0;Subcompact Cars;1997;-2750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Celica
Toyota;Corolla;11.442692307692308;0.0;0.0;0.0;23;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;341.8076923076923;26;0.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;57002;FFS;;2050;0;Regular;Regular Gasoline;;;31;0.0;0;0.0;0.0;0.0;0.0;0;0;13414;0;13;Y;false;0;86;0;0.0;0.0;0.0;0.0;Automatic 4-spd;30.0;0.0;44.0;0.0;Subcompact Cars;1997;-750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Tacoma 4WD;17.500588235294117;0.0;0.0;0.0;16;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;522.7647058823529;17;0.0;0;0.0;0.0;0.0;0.0;4;2.7;4-Wheel or All-Wheel Drive;0;;;3150;0;Regular;Regular Gasoline;;;20;0.0;0;0.0;0.0;0.0;0.0;0;0;14581;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;19.3421;0.0;27.0124;0.0;Standard Pickup Trucks 4WD;1998;-6250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Tacoma
Toyota;Truck 4WD;16.528333333333336;0.0;0.0;0.0;17;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;493.72222222222223;18;0.0;0;0.0;0.0;0.0;0.0;4;2.4;4-Wheel or All-Wheel Drive;57086;FFS CA model;;3000;0;Regular;Regular Gasoline;;;20;0.0;0;0.0;0.0;0.0;0.0;0;0;1566;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;21.0;0.0;27.0;0.0;Standard Pickup Trucks;1985;-5500;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Truck/T100
Toyota;Tacoma 2WD;15.65842105263158;0.0;0.0;0.0;17;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;467.7368421052632;19;0.0;0;0.0;0.0;0.0;0.0;6;3.4;Rear-Wheel Drive;0;;;2850;0;Regular;Regular Gasoline;;;22;0.0;0;0.0;0.0;0.0;0.0;0;0;16129;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;21.0;0.0;30.1;0.0;Standard Pickup Trucks 2WD;2000;-4750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Tacoma
Toyota;Tacoma 4WD;18.594375;0.0;0.0;0.0;15;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;555.4375;16;0.0;0;0.0;0.0;0.0;0.0;6;3.4;4-Wheel or All-Wheel Drive;0;;;3350;0;Regular;Regular Gasoline;;;18;0.0;0;0.0;0.0;0.0;0.0;0;0;16172;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;18.6;0.0;25.016;0.0;Standard Pickup Trucks 4WD;2000;-7250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Tacoma
Toyota;Tundra 4WD;19.834;0.0;0.0;0.0;14;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;592.4666666666667;15;0.0;0;0.0;0.0;0.0;0.0;6;3.4;4-Wheel or All-Wheel Drive;0;;;3600;0;Regular;Regular Gasoline;;;16;0.0;0;0.0;0.0;0.0;0.0;0;0;16174;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;17.1;0.0;22.6;0.0;Standard Pickup Trucks 4WD;2000;-8500;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Tundra
Toyota;4Runner 2WD;17.500588235294117;0.0;0.0;0.0;16;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;522.7647058823529;17;0.0;0;0.0;0.0;0.0;0.0;6;3.4;Rear-Wheel Drive;0;;;3150;0;Regular;Regular Gasoline;;;19;0.0;0;0.0;0.0;0.0;0.0;0;0;16308;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;19.3;0.0;26.7;0.0;Sport Utility Vehicle - 2WD;2000;-6250;;2MODE CLKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;4Runner
Toyota;Tacoma 2WD;17.500588235294117;0.0;0.0;0.0;15;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;522.7647058823529;17;0.0;0;0.0;0.0;0.0;0.0;6;3.4;Rear-Wheel Drive;0;;;3150;0;Regular;Regular Gasoline;;;18;0.0;0;0.0;0.0;0.0;0.0;0;0;16992;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;19.106;0.0;25.2559;0.0;Standard Pickup Trucks 2WD;2001;-6250;;2MODE CLKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Tacoma
Toyota;4Runner 2WD;17.500588235294117;0.0;0.0;0.0;16;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;522.7647058823529;17;0.0;0;0.0;0.0;0.0;0.0;6;3.4;Rear-Wheel Drive;0;;;3150;0;Regular;Regular Gasoline;;;19;0.0;0;0.0;0.0;0.0;0.0;0;0;17185;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;19.3;0.0;26.1;0.0;Sport Utility Vehicle - 2WD;2001;-6250;;2MODE CLKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;4Runner
Toyota;Corolla;9.597096774193549;0.0;0.0;0.0;28;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;286.6774193548387;31;0.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;0;;;1750;0;Regular;Regular Gasoline;;;37;0.0;0;0.0;0.0;0.0;0.0;0;0;17631;0;12;Y;false;0;88;0;0.0;0.0;0.0;0.0;Manual 5-spd;35.9182;0.0;51.9783;0.0;Compact Cars;2002;750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Echo;9.2971875;0.0;0.0;0.0;29;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;277.71875;32;0.0;0;0.0;0.0;0.0;0.0;4;1.5;Front-Wheel Drive;0;;;1700;0;Regular;Regular Gasoline;;;37;0.0;0;0.0;0.0;0.0;0.0;0;0;17633;14;14;Y;false;88;88;0;0.0;0.0;0.0;0.0;Manual 5-spd;38.092;0.0;52.3397;0.0;Compact Cars;2002;1000;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Echo
Toyota;Sequoia 4WD;21.250714285714285;0.0;0.0;0.0;13;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;634.7857142857143;14;0.0;0;0.0;0.0;0.0;0.0;8;4.7;4-Wheel or All-Wheel Drive;0;;;3850;0;Regular;Regular Gasoline;;;16;0.0;0;0.0;0.0;0.0;0.0;0;0;18251;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;15.4;0.0;22.0;0.0;Sport Utility Vehicle - 4WD;2002;-9750;;CLKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Sequoia
Toyota;Camry Solara Convertible;12.935217391304349;0.0;0.0;0.0;20;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;386.39130434782606;23;0.0;0;0.0;0.0;0.0;0.0;4;2.4;Front-Wheel Drive;0;;;2350;0;Regular;Regular Gasoline;;;28;0.0;0;0.0;0.0;0.0;0.0;0;0;18445;9;0;N;false;90;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;25.3;0.0;39.2;0.0;Subcompact Cars;2003;-2250;;CLKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Camry
Toyota;Tacoma 2WD;14.167142857142858;0.0;0.0;0.0;19;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;423.1904761904762;21;0.0;0;0.0;0.0;0.0;0.0;4;2.4;Rear-Wheel Drive;0;;;2550;0;Regular;Regular Gasoline;;;23;0.0;0;0.0;0.0;0.0;0.0;0;0;18894;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;23.9981;0.0;31.6927;0.0;Standard Pickup Trucks 2WD;2003;-3250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Tacoma
Toyota;Highlander AWD;13.52318181818182;0.0;0.0;0.0;19;19.4394;0;0.0;0.0;0.0;0.0;405;-1;0.0;405.0;22;22.0931;0;0.0;0.0;0.0;0.0;6;3.5;All-Wheel Drive;104;SIDI & PFI;5;2450;0;Regular;Regular Gasoline;5;;26;26.0;0;0.0;0.0;0.0;0.0;0;0;38424;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic (S8);24.5;0.0;37.5;0.0;Standard Sport Utility Vehicle 4WD;2017;-2750;;;;;;;;;TYX;;0.0;;2016-11-14;2017-01-25;N;0;0;0;Highlander
Toyota;Truck 4WD;16.528333333333336;0.0;0.0;0.0;17;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;493.72222222222223;18;0.0;0;0.0;0.0;0.0;0.0;4;2.4;4-Wheel or All-Wheel Drive;57085;FFS 2 barrel carb;;3000;0;Regular;Regular Gasoline;;;20;0.0;0;0.0;0.0;0.0;0.0;0;0;3848;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;21.0;0.0;27.0;0.0;Standard Pickup Trucks;1987;-5500;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Truck/T100
Toyota;Camry Hybrid LE;5.721346153846154;0.0;0.0;0.0;51;50.9562;0;0.0;0.0;0.0;0.0;170;-1;0.0;170.0;52;51.7126;0;0.0;0.0;0.0;0.0;4;2.5;Front-Wheel Drive;14;SIDI & PFI;10;1050;0;Regular;Regular Gasoline;10;;53;52.6681;0;0.0;0.0;0.0;0.0;0;0;38936;0;15;Y;false;0;100;0;0.0;0.0;0.0;0.0;Automatic (AV-S6);71.6297;0.0;71.8358;0.0;Midsize Cars;2018;4250;;;;;Hybrid;;;259V Li-Ion;TYX;;0.0;;2017-07-13;2017-12-20;Y;0;0;0;Camry
Toyota;Sienna AWD;14.8755;0.0;0.0;0.0;18;17.5986;0;0.0;0.0;0.0;0.0;441;-1;0.0;441.0;20;20.1322;0;0.0;0.0;0.0;0.0;6;3.5;All-Wheel Drive;60;SIDI & PFI;4;2700;0;Regular;Regular Gasoline;4;;24;24.431;0;0.0;0.0;0.0;0.0;0;0;39727;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic (S8);22.0;0.0;34.3;0.0;Minivan - 4WD;2018;-4000;;;;;;;;;TYX;;0.0;;2017-11-10;2017-12-20;N;0;0;0;Sienna
Toyota;Corolla Hatchback XSE;9.015454545454546;0.0;0.0;0.0;30;29.8859;0;0.0;0.0;0.0;0.0;266;-1;0.0;266.0;33;33.1681;0;0.0;0.0;0.0;0.0;4;2.0;Front-Wheel Drive;68;SIDI & PFI;8;1650;0;Regular;Regular Gasoline;8;;38;38.3105;0;0.0;0.0;0.0;0.0;18;85;40335;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Automatic (AV-S10);39.5;0.0;56.5;0.0;Compact Cars;2019;1250;;;;;;;;;TYX;;0.0;;2018-06-27;2018-08-10;N;0;0;0;Corolla
Toyota;RAV4 AWD;10.625357142857142;0.0;0.0;0.0;25;25.0;0;0.0;0.0;0.0;0.0;317;-1;0.0;317.0;28;28.0;0;0.0;0.0;0.0;0.0;4;2.5;All-Wheel Drive;107;SIDI & PFI;6;1900;0;Regular;Regular Gasoline;6;;33;33.156;0;0.0;0.0;0.0;0.0;0;0;41126;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic (S8);34.1373;0.0;47.9988;0.0;Small Sport Utility Vehicle 4WD;2019;0;;;;;;;;;TYX;;0.0;;2018-12-05;2019-01-23;N;0;0;0;RAV4
Toyota;Corolla XSE;8.750294117647059;0.0;0.0;0.0;31;30.5505;0;0.0;0.0;0.0;0.0;265;-1;0.0;265.0;34;33.6766;0;0.0;0.0;0.0;0.0;4;2.0;Front-Wheel Drive;12;SIDI & PFI;8;1600;0;Regular;Regular Gasoline;8;;38;38.4903;0;0.0;0.0;0.0;0.0;0;0;41216;0;13;N;false;0;89;0;0.0;0.0;0.0;0.0;Automatic (AV-S10);40.5039;0.0;56.8023;0.0;Compact Cars;2020;1500;;;;;;;;;TYX;;0.0;;2019-02-06;2019-04-16;N;0;0;0;Corolla
Toyota;Prius Prime;2.6297845075471695;2.2369172932330827;0.0;2.0;55;55.2206;145;145.0834;0.0;23.0;0.553;78;-1;0.0;78.0;54;54.4329;133;133.2661;25.0;0.0;0.529;4;1.8;Front-Wheel Drive;24;PHEV;10;1000;0;Regular Gas and Electricity;Regular Gasoline;10;;53;53.0;121;121.2004;0.0;28.0;0.498;20;91;41489;0;0;Y;true;0;0;0;0.0;27.1;0.0;22.82;Automatic (variable gear ratios);78.8197;207.2622;73.6525;0.0;Midsize Cars;2020;5750;;;;;Plug-in Hybrid;Electricity;25;22 and 53 kW AC Induction;TYX;;0.0;;2019-06-04;2022-03-25;Y;83;72;78;Prius Prime
Toyota;Celica Convertible;11.900400000000001;0.0;0.0;0.0;23;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;355.48;25;0.0;0;0.0;0.0;0.0;0.0;4;2.0;Front-Wheel Drive;57030;3S-FE    FFS;;2150;0;Regular;Regular Gasoline;;;29;0.0;0;0.0;0.0;0.0;0.0;0;0;4179;9;0;N;false;73;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;29.0;0.0;41.0;0.0;Minicompact Cars;1988;-1250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Celica
Toyota;Camry Hybrid XLE/SE;6.467608695652174;0.0;0.0;0.0;44;44.1939;0;0.0;0.0;0.0;0.0;195;-1;0.0;195.0;46;46.2351;0;0.0;0.0;0.0;0.0;4;2.5;Front-Wheel Drive;67;"SIDI & PFI; Hybrid";10;1150;0;Regular;Regular Gasoline;10;;47;47.0;0;0.0;0.0;0.0;0.0;0;0;42017;0;15;N;false;0;100;0;0.0;0.0;0.0;0.0;Automatic (AV-S6);61.7;0.0;64.5;0.0;Midsize Cars;2020;3750;;;;;Hybrid;;;259V Li-Ion;TYX;;0.0;;2019-09-10;2019-11-08;Y;0;0;0;Camry
Toyota;Highlander;12.935217391304349;0.0;0.0;0.0;20;19.7311;0;0.0;0.0;0.0;0.0;386;-1;0.0;386.0;23;22.8678;0;0.0;0.0;0.0;0.0;6;3.5;Front-Wheel Drive;73;SIDI & PFI;5;2350;0;Regular;Regular Gasoline;5;;28;28.3824;0;0.0;0.0;0.0;0.0;0;0;42379;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic (S8);24.9;0.0;40.4;0.0;Small Sport Utility Vehicle 2WD;2020;-2250;;;;;;;;;TYX;;0.0;;2019-12-10;2020-02-19;N;0;0;0;Highlander
Toyota;Camry AWD XLE/XSE;10.625357142857142;0.0;0.0;0.0;25;24.9954;0;0.0;0.0;0.0;0.0;315;-1;0.0;315.0;28;28.0;0;0.0;0.0;0.0;0.0;4;2.5;All-Wheel Drive;111;SIDI & PFI;6;1900;0;Regular;Regular Gasoline;6;;34;34.4479;0;0.0;0.0;0.0;0.0;0;0;42511;0;15;N;false;0;100;0;0.0;0.0;0.0;0.0;Automatic (S8);32.3;0.0;50.1;0.0;Midsize Cars;2020;0;;;;;;;;;TYX;;0.0;;2020-03-11;2020-04-14;N;0;0;0;Camry
